Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,Store State
OD208,Haseena,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,01-12-2018,South,"? 1,899.00",25.00%,? 360.81,Tamil Nadu
OD209,Esther,"Eggs, Meat & Fish",Mutton,Pudukottai,01-12-2018,South,"? 2,194.00",20.00%,? 153.58,Tamil Nadu
OD210,Amrish,Beverages,Soft Drinks,Vellore,01-12-2018,South,"? 1,942.00",29.00%,? 504.92,Tamil Nadu
OD211,Hafiz,Fruits & Veggies,Organic Vegetables,Kanyakumari,01-12-2018,South,? 609.00,30.00%,? 207.06,Tamil Nadu
OD212,Verma,"Eggs, Meat & Fish",Chicken,Trichy,09-02-2016,South,"? 2,353.00",26.00%,? 423.54,Tamil Nadu
OD213,Peer,Beverages,Soft Drinks,Salem,02-01-2016,South,"? 1,591.00",15.00%,? 270.47,Tamil Nadu
OD214,Arutra,Food Grains,Rice,Krishnagiri,02-01-2016,South,"? 1,353.00",11.00%,? 527.67,Tamil Nadu
OD215,Jonas,Beverages,Health Drinks,Namakkal,02-01-2016,South,"? 1,020.00",21.00%,? 81.60,Tamil Nadu
OD216,Harish,Snacks,Noodles,Ramanadhapuram,02-01-2016,South,"? 1,362.00",31.00%,? 177.06,Tamil Nadu
OD217,Sundar,Food Grains,Rice,Krishnagiri,02-01-2016,South,"? 1,733.00",31.00%,? 433.25,Tamil Nadu
OD218,Suresh,Oil & Masala,Masalas,Tirunelveli,28-10-2017,South,"? 1,949.00",17.00%,? 97.45,Tamil Nadu
OD219,Sabeela,Fruits & Veggies,Organic Fruits,Virudhunagar,28-10-2017,South,"? 2,368.00",34.00%,? 876.16,Tamil Nadu
OD220,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,24-12-2016,South,"? 2,110.00",25.00%,? 485.30,Tamil Nadu
OD221,Ramesh,Food Grains,Dals & Pulses,Madurai,24-12-2016,South,"? 1,940.00",20.00%,? 795.40,Tamil Nadu
OD222,Willams,"Eggs, Meat & Fish",Fish,Vellore,24-12-2016,South,"? 1,557.00",20.00%,? 638.37,Tamil Nadu
OD223,Ramesh,"Eggs, Meat & Fish",Fish,Madurai,24-12-2016,South,"? 1,443.00",19.00%,? 274.17,Tamil Nadu
OD224,Yadav,Beverages,Soft Drinks,Perambalur,24-12-2016,South,"? 2,024.00",11.00%,? 910.80,Tamil Nadu
OD225,Krithika,"Eggs, Meat & Fish",Chicken,Viluppuram,24-12-2016,South,"? 2,168.00",16.00%,? 563.68,Tamil Nadu
OD226,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,09-08-2016,South,? 621.00,24.00%,? 173.88,Tamil Nadu
OD227,Komal,Food Grains,Organic Staples,Madurai,09-08-2016,South,"? 1,230.00",17.00%,? 295.20,Tamil Nadu
OD228,Harish,Snacks,Cookies,Salem,09-08-2016,South,? 560.00,34.00%,? 240.80,Tamil Nadu
OD229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,28-02-2016,South,"? 1,286.00",22.00%,? 282.92,Tamil Nadu
OD230,Ramesh,Beverages,Health Drinks,Tenkasi,28-02-2016,South,"? 1,242.00",34.00%,? 149.04,Tamil Nadu
OD231,Arvind,Bakery,Breads & Buns,Krishnagiri,13-09-2015,South,? 717.00,21.00%,? 43.02,Tamil Nadu
OD232,Komal,Beverages,Soft Drinks,Namakkal,07-04-2018,South,"? 1,480.00",22.00%,? 444.00,Tamil Nadu
OD233,Komal,Food Grains,Dals & Pulses,Salem,07-04-2018,South,? 826.00,18.00%,? 247.80,Tamil Nadu
OD234,Ramesh,Snacks,Cookies,Ooty,07-04-2018,South,"? 1,846.00",22.00%,? 276.90,Tamil Nadu
OD235,Mathew,Beverages,Soft Drinks,Viluppuram,07-04-2018,South,"? 2,045.00",12.00%,? 552.15,Tamil Nadu
OD236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,07-04-2018,South,"? 1,983.00",17.00%,? 773.37,Tamil Nadu
OD237,Shah,Bakery,Cakes,Bodi,12-11-2018,South,? 650.00,16.00%,? 247.00,Tamil Nadu
OD238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,04-06-2017,South,"? 2,163.00",31.00%,? 216.30,Tamil Nadu
OD239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,04-06-2017,South,"? 1,481.00",15.00%,? 518.35,Tamil Nadu
OD240,Arvind,Snacks,Cookies,Trichy,04-06-2017,South,"? 2,492.00",14.00%,? 124.60,Tamil Nadu
OD241,Ramesh,Bakery,Cakes,Nagercoil,04-06-2017,South,? 962.00,33.00%,? 423.28,Tamil Nadu
OD242,Malik,Beverages,Health Drinks,Coimbatore,04-06-2017,South,"? 1,432.00",30.00%,? 214.80,Tamil Nadu
OD243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,04-06-2017,South,? 523.00,12.00%,? 78.45,Tamil Nadu
OD244,Amy,Oil & Masala,Masalas,Chennai,04-06-2017,South,"? 1,540.00",11.00%,? 646.80,Tamil Nadu
OD245,Roshan,Bakery,Biscuits,Coimbatore,01-06-2015,South,? 817.00,15.00%,? 326.80,Tamil Nadu
OD246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,01-06-2015,South,"? 2,462.00",31.00%,? 369.30,Tamil Nadu
OD247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,01-06-2015,South,? 962.00,21.00%,? 288.60,Tamil Nadu
OD248,Ridhesh,Beverages,Health Drinks,Cumbum,01-06-2015,South,? 538.00,19.00%,? 59.18,Tamil Nadu
OD249,Ravi,Snacks,Cookies,Ooty,01-06-2015,South,"? 1,556.00",17.00%,? 482.36,Tamil Nadu
OD250,James,Beverages,Health Drinks,Vellore,10-12-2017,South,"? 2,133.00",26.00%,? 959.85,Tamil Nadu
OD251,Mathew,Beverages,Health Drinks,Tirunelveli,11-09-2017,South,"? 1,474.00",14.00%,? 235.84,Tamil Nadu
OD252,Amrish,Beverages,Health Drinks,Dindigul,11-09-2017,South,? 531.00,14.00%,? 127.44,Tamil Nadu
OD253,Ramesh,Food Grains,Rice,Pudukottai,10-12-2017,South,"? 1,769.00",19.00%,? 636.84,Tamil Nadu
OD254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,10-12-2017,South,"? 1,257.00",34.00%,? 62.85,Tamil Nadu
OD255,Veronica,Food Grains,Rice,Ramanadhapuram,28-11-2016,South,"? 1,899.00",27.00%,? 170.91,Tamil Nadu
OD256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,28-11-2016,South,"? 1,929.00",30.00%,? 617.28,Tamil Nadu
OD257,Ravi,Beverages,Soft Drinks,Ooty,28-11-2016,South,"? 2,417.00",10.00%,? 990.97,Tamil Nadu
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,28-11-2016,South,"? 1,443.00",25.00%,? 476.19,Tamil Nadu
OD259,Esther,Beverages,Soft Drinks,Dharmapuri,01-12-2018,South,? 660.00,29.00%,? 290.40,Tamil Nadu
OD260,Shree,Bakery,Breads & Buns,Salem,01-12-2018,South,"? 2,114.00",32.00%,? 359.38,Tamil Nadu
OD261,Sabeela,Oil & Masala,Masalas,Tenkasi,01-12-2018,South,"? 1,278.00",14.00%,? 63.90,Tamil Nadu
OD262,Ravi,Food Grains,Organic Staples,Krishnagiri,08-06-2018,South,? 867.00,18.00%,? 216.75,Tamil Nadu
OD263,Roshan,Food Grains,Organic Staples,Kanyakumari,19-09-2015,South,? 943.00,33.00%,? 150.88,Tamil Nadu
OD264,Vince,Beverages,Soft Drinks,Theni,19-09-2015,South,"? 1,836.00",17.00%,? 275.40,Tamil Nadu
OD265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,06-06-2017,South,"? 1,200.00",19.00%,? 420.00,Tamil Nadu
OD266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,10-11-2016,South,"? 1,167.00",18.00%,? 256.74,Tamil Nadu
OD267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,16-06-2018,South,? 696.00,34.00%,? 139.20,Tamil Nadu
OD268,Arvind,Oil & Masala,Masalas,Virudhunagar,22-01-2017,South,"? 2,500.00",33.00%,? 425.00,Tamil Nadu
OD269,Adavan,Bakery,Cakes,Dharmapuri,09-12-2018,South,"? 1,507.00",16.00%,? 180.84,Tamil Nadu
OD270,Suresh,Beverages,Soft Drinks,Namakkal,09-12-2018,South,"? 1,612.00",11.00%,? 612.56,Tamil Nadu
OD271,Esther,Snacks,Noodles,Theni,28-12-2018,South,? 764.00,11.00%,? 160.44,Tamil Nadu
OD272,Krithika,Snacks,Noodles,Tenkasi,30-07-2016,South,? 884.00,31.00%,? 282.88,Tamil Nadu
OD273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,30-07-2016,South,"? 2,443.00",23.00%,? 781.76,Tamil Nadu
OD274,Hafiz,Bakery,Cakes,Vellore,30-07-2016,South,"? 1,147.00",27.00%,? 137.64,Tamil Nadu
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,16-09-2018,South,"? 1,899.00",21.00%,? 493.74,Tamil Nadu
OD276,Amrish,Bakery,Cakes,Pudukottai,16-09-2018,South,? 744.00,11.00%,? 66.96,Tamil Nadu
OD277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,13-10-2018,South,? 812.00,17.00%,? 284.20,Tamil Nadu
OD278,Ram,Oil & Masala,Masalas,Virudhunagar,13-10-2018,South,? 862.00,20.00%,? 137.92,Tamil Nadu
OD279,Arutra,Snacks,Chocolates,Virudhunagar,13-10-2018,South,"? 1,061.00",13.00%,? 286.47,Tamil Nadu
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,13-10-2018,South,"? 2,365.00",31.00%,? 520.30,Tamil Nadu
OD281,Vidya,Snacks,Chocolates,Karur,26-09-2016,South,"? 1,421.00",14.00%,? 454.72,Tamil Nadu
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,26-09-2016,South,"? 1,357.00",24.00%,? 203.55,Tamil Nadu
OD283,Sheeba,Beverages,Soft Drinks,Chennai,02-11-2016,South,"? 1,007.00",24.00%,? 433.01,Tamil Nadu
OD284,Amrish,Bakery,Biscuits,Kanyakumari,26-09-2016,South,"? 1,544.00",26.00%,? 138.96,Tamil Nadu
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,26-09-2016,South,"? 1,537.00",18.00%,? 599.43,Tamil Nadu
OD286,Ridhesh,Bakery,Breads & Buns,Ooty,26-09-2016,South,"? 1,530.00",18.00%,? 168.30,Tamil Nadu
OD287,Hafiz,Oil & Masala,Spices,Tirunelveli,18-12-2017,South,"? 2,460.00",15.00%,? 738.00,Tamil Nadu
OD288,Sudha,Snacks,Noodles,Cumbum,18-12-2017,South,? 976.00,35.00%,? 429.44,Tamil Nadu
OD289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,18-12-2017,South,"? 1,106.00",19.00%,? 298.62,Tamil Nadu
OD290,Jonas,Bakery,Biscuits,Tirunelveli,20-11-2017,South,"? 1,165.00",17.00%,? 244.65,Tamil Nadu
OD291,Jonas,Food Grains,Rice,Chennai,20-11-2017,South,"? 1,244.00",14.00%,? 497.60,Tamil Nadu
OD292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,20-11-2017,South,"? 1,992.00",34.00%,? 418.32,Tamil Nadu
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,20-11-2017,South,"? 1,396.00",16.00%,? 237.32,Tamil Nadu
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,26-12-2015,South,? 849.00,19.00%,? 263.19,Tamil Nadu
OD295,Sheeba,Oil & Masala,Masalas,Dharmapuri,26-12-2015,South,"? 2,488.00",14.00%,? 547.36,Tamil Nadu
OD296,Muneer,Food Grains,Rice,Dharmapuri,26-12-2015,South,? 840.00,25.00%,? 184.80,Tamil Nadu
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,26-12-2015,South,"? 1,820.00",21.00%,? 527.80,Tamil Nadu
OD298,Roshan,Oil & Masala,Masalas,Bodi,26-12-2015,South,"? 1,969.00",15.00%,? 630.08,Tamil Nadu
OD299,Sundar,Food Grains,Organic Staples,Virudhunagar,28-10-2017,South,"? 2,261.00",23.00%,? 994.84,Tamil Nadu
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Namakkal,28-10-2017,South,"? 1,793.00",21.00%,? 304.81,Tamil Nadu
OD301,Haseena,Bakery,Breads & Buns,Ooty,28-10-2017,South,? 644.00,33.00%,? 96.60,Tamil Nadu
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,28-10-2017,South,"? 1,359.00",17.00%,? 421.29,Tamil Nadu
OD303,Veronica,Bakery,Breads & Buns,Dharmapuri,28-10-2017,South,"? 1,554.00",23.00%,? 683.76,Tamil Nadu
OD304,Muneer,Snacks,Cookies,Tenkasi,19-11-2018,South,"? 2,090.00",25.00%,? 292.60,Tamil Nadu
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,04-05-2016,South,? 931.00,14.00%,? 297.92,Tamil Nadu
OD306,Veronica,Bakery,Breads & Buns,Salem,30-12-2015,South,"? 1,157.00",20.00%,? 404.95,Tamil Nadu
OD307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,01-06-2015,South,"? 2,396.00",35.00%,? 383.36,Tamil Nadu
OD308,Sundar,Oil & Masala,Spices,Pudukottai,01-06-2015,South,"? 1,677.00",18.00%,? 586.95,Tamil Nadu
OD309,Esther,Snacks,Cookies,Tenkasi,15-04-2018,South,? 590.00,27.00%,? 200.60,Tamil Nadu
OD310,Vinne,Snacks,Noodles,Namakkal,12-09-2017,South,"? 1,401.00",26.00%,? 196.14,Tamil Nadu
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Viluppuram,12-09-2017,South,? 678.00,29.00%,? 189.84,Tamil Nadu
OD312,Harish,Snacks,Chocolates,Vellore,12-09-2017,South,"? 2,417.00",28.00%,? 797.61,Tamil Nadu
OD313,Willams,Beverages,Soft Drinks,Theni,12-09-2017,South,"? 2,211.00",18.00%,? 641.19,Tamil Nadu
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Perambalur,27-09-2015,South,"? 2,392.00",15.00%,? 406.64,Tamil Nadu
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Krishnagiri,09-08-2015,South,"? 1,835.00",29.00%,? 660.60,Tamil Nadu
OD316,Malik,Snacks,Noodles,Chennai,09-08-2015,South,"? 2,281.00",22.00%,? 775.54,Tamil Nadu
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Cumbum,28-12-2015,South,"? 1,583.00",21.00%,? 174.13,Tamil Nadu
OD318,Arvind,Bakery,Cakes,Vellore,04-11-2015,South,"? 1,123.00",23.00%,? 89.84,Tamil Nadu
OD319,Sudeep,Snacks,Cookies,Viluppuram,04-11-2015,South,"? 1,079.00",24.00%,? 410.02,Tamil Nadu
OD320,Arvind,Food Grains,Organic Staples,Krishnagiri,04-11-2015,South,"? 1,027.00",16.00%,? 328.64,Tamil Nadu
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Dharmapuri,04-11-2015,South,"? 1,771.00",28.00%,? 602.14,Tamil Nadu
OD322,Sheeba,Oil & Masala,Spices,Karur,04-11-2015,South,"? 1,171.00",16.00%,? 363.01,Tamil Nadu
OD323,Arvind,Bakery,Cakes,Pudukottai,19-09-2015,South,? 672.00,16.00%,? 141.12,Tamil Nadu
OD324,Anu,Beverages,Health Drinks,Dindigul,23-04-2017,South,? 848.00,21.00%,? 228.96,Tamil Nadu
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Pudukottai,23-04-2017,South,"? 2,078.00",21.00%,? 914.32,Tamil Nadu
OD326,Ravi,Food Grains,Rice,Krishnagiri,03-11-2018,South,"? 1,400.00",17.00%,? 406.00,Tamil Nadu
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Cumbum,30-08-2017,South,? 945.00,22.00%,? 226.80,Tamil Nadu
OD328,Arutra,Beverages,Health Drinks,Vellore,30-08-2017,South,? 590.00,22.00%,? 82.60,Tamil Nadu
OD329,Malik,Beverages,Health Drinks,Dharmapuri,30-08-2017,South,"? 1,583.00",30.00%,? 316.60,Tamil Nadu
OD330,Vidya,Beverages,Health Drinks,Pudukottai,30-08-2017,South,"? 1,534.00",15.00%,? 245.44,Tamil Nadu
OD331,Krithika,Snacks,Noodles,Karur,30-08-2017,South,"? 2,133.00",12.00%,? 490.59,Tamil Nadu
OD332,Shree,Fruits & Veggies,Organic Fruits,Trichy,25-04-2017,South,"? 2,021.00",19.00%,? 747.77,Tamil Nadu
OD333,Shree,Beverages,Health Drinks,Salem,25-04-2017,South,"? 1,825.00",17.00%,? 164.25,Tamil Nadu
OD334,Akash,Bakery,Breads & Buns,Nagercoil,25-04-2017,South,"? 2,029.00",35.00%,? 608.70,Tamil Nadu
OD335,Verma,Oil & Masala,Spices,Perambalur,01-09-2016,South,"? 1,228.00",25.00%,? 442.08,Tamil Nadu
OD336,Yadav,Food Grains,Rice,Perambalur,01-09-2016,South,"? 1,501.00",24.00%,? 210.14,Tamil Nadu
OD337,Alan,Fruits & Veggies,Organic Vegetables,Nagercoil,01-09-2016,South,"? 1,094.00",26.00%,? 415.72,Tamil Nadu
OD338,Hussain,Bakery,Cakes,Dharmapuri,12-07-2015,South,"? 1,179.00",20.00%,? 106.11,Tamil Nadu
OD339,Suresh,Food Grains,Atta & Flour,Viluppuram,12-07-2015,South,"? 1,127.00",29.00%,? 416.99,Tamil Nadu
OD340,Willams,Bakery,Biscuits,Namakkal,22-06-2016,South,? 601.00,26.00%,? 234.39,Tamil Nadu
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chennai,13-04-2015,South,"? 1,697.00",21.00%,? 560.01,Tamil Nadu
OD342,Sundar,Beverages,Soft Drinks,Ooty,13-04-2015,South,"? 2,095.00",35.00%,? 502.80,Tamil Nadu
OD343,Harish,"Eggs, Meat & Fish",Chicken,Salem,13-04-2015,South,"? 1,132.00",24.00%,? 215.08,Tamil Nadu
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,13-04-2015,South,"? 1,561.00",35.00%,? 640.01,Tamil Nadu
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Coimbatore,20-12-2016,South,"? 1,238.00",10.00%,? 297.12,Tamil Nadu
OD346,Willams,Bakery,Breads & Buns,Tenkasi,15-06-2018,South,"? 2,068.00",32.00%,? 165.44,Tamil Nadu
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Pudukottai,08-07-2018,South,"? 1,113.00",21.00%,? 356.16,Tamil Nadu
OD348,Roshan,Food Grains,Rice,Theni,08-07-2018,South,"? 1,966.00",10.00%,? 629.12,Tamil Nadu
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Madurai,08-07-2018,South,"? 2,138.00",13.00%,? 684.16,Tamil Nadu
OD350,Sabeela,Food Grains,Atta & Flour,Bodi,01-09-2017,South,? 978.00,17.00%,? 68.46,Tamil Nadu
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Karur,01-09-2017,South,"? 2,014.00",26.00%,? 684.76,Tamil Nadu
OD352,Shah,Bakery,Breads & Buns,Viluppuram,01-09-2017,South,? 645.00,21.00%,? 187.05,Tamil Nadu
OD353,Krithika,Food Grains,Rice,Karur,01-09-2017,South,"? 2,194.00",12.00%,? 680.14,Tamil Nadu
OD354,Vidya,Beverages,Health Drinks,Ooty,01-09-2017,South,"? 1,244.00",17.00%,? 62.20,Tamil Nadu
OD355,Surya,Bakery,Biscuits,Kanyakumari,08-04-2017,South,? 743.00,35.00%,? 289.77,Tamil Nadu
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,08-04-2017,South,"? 2,474.00",21.00%,? 593.76,Tamil Nadu
OD357,Malik,Snacks,Cookies,Trichy,08-04-2017,South,"? 1,494.00",20.00%,? 74.70,Tamil Nadu
OD358,Vidya,Oil & Masala,Spices,Coimbatore,08-04-2017,South,"? 1,174.00",19.00%,? 328.72,Tamil Nadu
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Virudhunagar,23-04-2017,South,"? 1,062.00",35.00%,? 435.42,Tamil Nadu
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Pudukottai,08-03-2018,South,"? 2,297.00",13.00%,? 528.31,Tamil Nadu
OD361,Amrish,Snacks,Noodles,Namakkal,08-03-2018,South,? 562.00,13.00%,? 56.20,Tamil Nadu
OD362,Veena,"Eggs, Meat & Fish",Eggs,Perambalur,25-09-2018,South,"? 2,049.00",13.00%,? 655.68,Tamil Nadu
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Kanyakumari,25-09-2018,South,? 570.00,22.00%,? 125.40,Tamil Nadu
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Karur,25-09-2018,South,"? 1,236.00",35.00%,? 333.72,Tamil Nadu
OD365,Haseena,Beverages,Health Drinks,Bodi,25-09-2018,South,"? 1,069.00",32.00%,? 459.67,Tamil Nadu
OD366,Roshan,Bakery,Cakes,Namakkal,24-09-2015,South,"? 1,946.00",27.00%,? 622.72,Tamil Nadu
OD367,Yusuf,Snacks,Noodles,Dindigul,21-10-2017,South,? 595.00,11.00%,? 196.35,Tamil Nadu
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,21-10-2017,South,"? 2,439.00",21.00%,? 658.53,Tamil Nadu
OD369,Vince,Bakery,Biscuits,Karur,21-10-2017,South,"? 2,415.00",24.00%,? 555.45,Tamil Nadu
OD370,Mathew,Oil & Masala,Spices,Tirunelveli,21-10-2017,South,"? 1,725.00",27.00%,? 362.25,Tamil Nadu
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Tenkasi,29-05-2018,South,? 688.00,21.00%,? 116.96,Tamil Nadu
OD372,Sudeep,Food Grains,Rice,Karur,29-05-2018,South,"? 1,698.00",16.00%,? 339.60,Tamil Nadu
OD373,Arvind,Bakery,Breads & Buns,Pudukottai,23-07-2015,South,"? 1,665.00",33.00%,? 216.45,Tamil Nadu
OD374,Shah,Beverages,Health Drinks,Ooty,23-07-2015,South,"? 1,309.00",13.00%,? 78.54,Tamil Nadu
OD375,Sharon,Oil & Masala,Spices,Vellore,23-07-2015,South,? 905.00,32.00%,? 72.40,Tamil Nadu
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Theni,23-07-2015,South,"? 2,271.00",35.00%,? 295.23,Tamil Nadu
OD377,Ganesh,Snacks,Chocolates,Pudukottai,28-09-2017,South,"? 2,091.00",27.00%,? 522.75,Tamil Nadu
OD378,Ganesh,Food Grains,Atta & Flour,Salem,27-08-2018,South,"? 1,917.00",28.00%,? 172.53,Tamil Nadu
OD379,Sudeep,Food Grains,Rice,Cumbum,28-04-2016,South,? 641.00,17.00%,? 179.48,Tamil Nadu
OD380,Hussain,Oil & Masala,Spices,Salem,28-04-2016,South,"? 1,192.00",26.00%,? 417.20,Tamil Nadu
OD381,Krithika,Food Grains,Rice,Ooty,28-04-2016,South,"? 1,132.00",21.00%,? 464.12,Tamil Nadu
OD382,Ram,Oil & Masala,Masalas,Namakkal,28-10-2017,South,"? 1,727.00",27.00%,? 224.51,Tamil Nadu
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Pudukottai,28-10-2017,South,"? 1,051.00",34.00%,? 378.36,Tamil Nadu
OD384,Jackson,Beverages,Health Drinks,Trichy,26-06-2016,South,"? 2,109.00",19.00%,? 337.44,Tamil Nadu
OD385,Surya,"Eggs, Meat & Fish",Mutton,Virudhunagar,27-11-2016,South,"? 1,311.00",14.00%,? 314.64,Tamil Nadu
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Ooty,27-11-2016,South,? 759.00,10.00%,? 265.65,Tamil Nadu
OD387,Esther,Bakery,Biscuits,Virudhunagar,03-12-2016,South,"? 2,201.00",21.00%,? 462.21,Tamil Nadu
OD388,Harish,Snacks,Cookies,Pudukottai,03-12-2016,South,"? 1,964.00",22.00%,? 314.24,Tamil Nadu
OD389,Malik,Snacks,Chocolates,Chennai,24-11-2015,South,"? 1,898.00",19.00%,? 702.26,Tamil Nadu
OD390,Shree,Bakery,Biscuits,Coimbatore,11-12-2018,South,"? 2,282.00",19.00%,? 114.10,Tamil Nadu
OD391,Jonas,Bakery,Breads & Buns,Karur,11-12-2018,South,"? 2,294.00",18.00%,? 596.44,Tamil Nadu
OD392,Hafiz,Oil & Masala,Spices,Coimbatore,21-09-2015,South,"? 2,213.00",34.00%,? 995.85,Tamil Nadu
OD393,Hussain,Food Grains,Atta & Flour,Dharmapuri,21-09-2015,South,"? 1,797.00",30.00%,? 269.55,Tamil Nadu
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Pudukottai,07-06-2015,South,"? 1,912.00",29.00%,? 382.40,Tamil Nadu
OD395,Suresh,Food Grains,Rice,Bodi,30-06-2018,South,"? 1,865.00",11.00%,? 354.35,Tamil Nadu
OD396,Sheeba,Bakery,Cakes,Kanyakumari,17-10-2018,South,"? 1,838.00",24.00%,? 753.58,Tamil Nadu
OD397,Ram,Beverages,Soft Drinks,Karur,17-10-2018,South,"? 1,626.00",23.00%,? 195.12,Tamil Nadu
OD398,Rumaiza,Snacks,Noodles,Kanyakumari,31-10-2016,South,? 647.00,33.00%,? 71.17,Tamil Nadu
OD399,Mathew,Bakery,Breads & Buns,Trichy,08-09-2017,South,"? 1,042.00",20.00%,? 177.14,Tamil Nadu
OD400,Veronica,Beverages,Health Drinks,Virudhunagar,08-09-2017,South,"? 1,519.00",23.00%,? 318.99,Tamil Nadu
OD401,Yadav,Beverages,Health Drinks,Perambalur,08-09-2017,South,? 532.00,26.00%,? 148.96,Tamil Nadu
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Ooty,08-09-2017,South,"? 1,477.00",23.00%,? 73.85,Tamil Nadu
OD403,Willams,Bakery,Cakes,Tenkasi,24-12-2015,South,? 707.00,14.00%,? 98.98,Tamil Nadu
OD404,Shree,Snacks,Cookies,Cumbum,16-04-2015,South,"? 1,748.00",24.00%,? 314.64,Tamil Nadu
OD405,Alan,Oil & Masala,Masalas,Virudhunagar,24-12-2018,South,"? 2,257.00",15.00%,? 361.12,Tamil Nadu
OD406,Kumar,Food Grains,Atta & Flour,Perambalur,08-12-2018,South,? 762.00,31.00%,? 198.12,Tamil Nadu
OD407,Sharon,Food Grains,Rice,Tenkasi,08-12-2018,South,? 904.00,17.00%,? 63.28,Tamil Nadu
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Krishnagiri,08-12-2018,South,? 958.00,18.00%,? 182.02,Tamil Nadu
OD409,Surya,Beverages,Soft Drinks,Trichy,08-12-2018,South,"? 2,193.00",33.00%,? 899.13,Tamil Nadu
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Krishnagiri,08-12-2018,South,? 830.00,14.00%,? 66.40,Tamil Nadu
OD411,Krithika,Bakery,Cakes,Nagercoil,08-12-2018,South,"? 1,531.00",28.00%,? 505.23,Tamil Nadu
OD412,Harish,Snacks,Cookies,Coimbatore,08-12-2018,South,"? 2,355.00",14.00%,? 753.60,Tamil Nadu
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,08-12-2018,South,? 917.00,19.00%,? 256.76,Tamil Nadu
OD414,Ridhesh,Bakery,Breads & Buns,Dharmapuri,08-12-2018,South,"? 1,433.00",25.00%,? 458.56,Tamil Nadu
OD415,Sudha,"Eggs, Meat & Fish",Fish,Namakkal,03-11-2018,South,"? 2,246.00",31.00%,? 965.78,Tamil Nadu
OD416,Arvind,Food Grains,Dals & Pulses,Salem,03-11-2018,South,"? 2,130.00",23.00%,? 937.20,Tamil Nadu
